time,tweet_id,tweet_text,user_id,location,followers,retweets,country_code,coordinates
Mon Jan 11 14:11:48 +0000 2021,1348633713215680500,sigue el negocio de la ivermectina mil lempiras vale la caja antes valía 200 lempiras jajajajajaja httpstcop78xomphgn,67774006,"ÜT: 15.531243,-88.031893 ",2289,0,HN,"[[[-89.3507919, 12.984911], [-83.1355948, 12.984911], [-83.1355948, 17.417354], [-89.3507919, 17.417354]]]"
Mon Jan 11 15:32:32 +0000 2021,1348654031137288200,tener cuidado y bajo ninguna circunstancia se metan con nada que venga de cuba mucho menos esa droga hebertrans  los pacientes que fueron salvados por mi padre pueden dar fe de que la ivermectina sí funciona al igual que yo quien habiendo tenido neumonía por covid19,1127664110747955200,Nicaragua,966,3,NI,"[[[-87.6903848, 10.7075434], [-82.6459656, 10.7075434], [-82.6459656, 15.0259094], [-87.6903848, 15.0259094]]]"
Mon Jan 11 15:36:19 +0000 2021,1348654981541474300,con un presupuesto gigante en educaciónuniversidades y ciencia cuba no sólo produce su vacuna soberana sino que puede utilizar fármacos científicamente probados en su pueblo y a nivel mundial en cambio en perú el ex martinvizcarrac recomienda la ivermectina sin ciencia httpstcokwjhfoxboq,1553989603,"Lima, Peru",13438,5,PE,"[[[-77.0723409607035, -11.9754050407312], [-76.986149042013, -11.9754050407312], [-76.986149042013, -11.8886779786017], [-77.0723409607035, -11.8886779786017]]]"
Mon Jan 11 16:58:30 +0000 2021,1348675664673648600,ivermectina  antiparasitario se usa para tratar el covid19  barato efectivo seguro para tratar el virus en sus etapas iniciales y prevenir la proliferación en el organismo covid19 covid19 tratamiento salud httpstcompynnpiphs,1893995641,Capital Federal,315,0,AR,"[[[-58.5025431, -34.7054213], [-58.389939, -34.7054213], [-58.389939, -34.613843], [-58.5025431, -34.613843]]]"
Mon Jan 11 16:56:25 +0000 2021,1348675139995623400,querida mildredmatos ojalá este declaración del día de ayer le sea más útil que mi opinión trae luz sobre el uso del antiparasitario ivermectina en covid19 httpstcoudeg3ozdhp,206402818,"La Vega, Dominican Republic",1217,0,DO,"[[[-70.7139775612289, 19.0330812001813], [-70.2627391809988, 19.0330812001813], [-70.2627391809988, 19.3692795886014], [-70.7139775612289, 19.3692795886014]]]"
Mon Jan 11 17:55:53 +0000 2021,1348690107868590000,saludpublicard  se hace de urgencia el uso de la ivermectina para frenar al covid19  mariolysosap usted a dicho que este fármaco combate al millonario covid19 viniciosenador gilbrany ahora se manejan mucho cuarto con la pandemia ¡el estado   será un negocio 😃😃  azua httpstcok3p8jlimkc,3230039054,Dominican Republic,6923,0,DO,"[[[-70.9620562899141, 18.2484935764343], [-70.6415587638442, 18.2484935764343], [-70.6415587638442, 18.5670084887211], [-70.9620562899141, 18.5670084887211]]]"
Mon Jan 11 17:52:44 +0000 2021,1348689312964108300,yo pregunto  ¿si la ivermectina es efectiva para combatir el covid19 ¡porque no la aplican mariolysosap viniciosenador lizamavel augustomosquea será que el covid19 a parte de matar y enfermar es un negocio a la  redonda azua ramonn14 indiralabella jdiazm21 👇👇👇👇👇 httpstcog6jwurpbwr,3230039054,Dominican Republic,6923,1,DO,"[[[-70.9620562899141, 18.2484935764343], [-70.6415587638442, 18.2484935764343], [-70.6415587638442, 18.5670084887211], [-70.9620562899141, 18.5670084887211]]]"
Mon Jan 11 17:40:41 +0000 2021,1348686283162349600,de nuevo y en consonancia con nuestras repetidas denuncias sobre el uso de ivermectina la notable científica dra maría elena botazzi también confirmó que no se debe usar ivermectina para prevenir o tratar covid19 httpstcosjlydczqbw,2529097739,"Orem, Utah",3631,24,US,"[[[-111.740949, 40.18565], [-111.602629, 40.18565], [-111.602629, 40.311641], [-111.740949, 40.311641]]]"
Mon Jan 11 18:06:56 +0000 2021,1348692889367359500,estos están cogiendo subcuarto de séneca pfizer o alguna marca el orden mundial al ataque a dr salí negativo todavía la ivermectina no deja que se me pegue el virus lo que tenía era congestión por el brusco cambio de temperatura y comienzo de bronquitis laivermestinafunciona httpstcopsjmajjmo1,195956535,santo domingo,2963,0,US,"[[[-81.507905, 28.3882177], [-81.2276403, 28.3882177], [-81.2276403, 28.615139], [-81.507905, 28.615139]]]"
Mon Jan 11 18:57:43 +0000 2021,1348705667478073300,el saludpublicard advirtió este lunes a la población que el fármaco ivermectina no ha sido aprobado como tratamiento para tratar el covid19 en la república dominicana httpstcoe0feynbmjp,3227267758,"La Romana, Dominican Republic",1419,0,DO,"[[[-69.0014638301598, 18.109922570388], [-68.5685880402316, 18.109922570388], [-68.5685880402316, 18.5394949335605], [-69.0014638301598, 18.5394949335605]]]"
Mon Jan 11 19:31:08 +0000 2021,1348714076579328000,la ivermectina sí sirve   para los piojos que te salen cuando un pendejo médico te dice que no te bañes si tienes covid19,1048707026908577800,"Querétaro Arteaga, México",23378,450,MX,"[[[-100.197802, 20.2046909], [-99.831768, 20.2046909], [-99.831768, 20.5714581], [-100.197802, 20.5714581]]]"
Mon Jan 11 19:34:23 +0000 2021,1348714895810977800,yo tuve covid19 y lo trate con  ivermectina y puedo contarlo  gracias a dios,311674336,La Romana RD,1715,0,DO,"[[[-69.1056765844796, 18.3396244519946], [-68.9663357951396, 18.3396244519946], [-68.9663357951396, 18.5174686944962], [-69.1056765844796, 18.5174686944962]]]"
Mon Jan 11 19:12:37 +0000 2021,1348709416678396000,indiralabella dariomedranor listindiario el fármaco ivermectina es para usarse en la fase inicial del coronavirus y bajo vigilancia médica la verdad es que saltar que no se puede en operativo pero la única institución que puede hacer operativo médico en rd es el ministerio de salud ,485918054,República Dominicana,3172,0,DO,"[[[-69.9963185929507, 18.424797835135], [-69.860465239982, 18.424797835135], [-69.860465239982, 18.5467520186245], [-69.9963185929507, 18.5467520186245]]]"
Mon Jan 11 19:12:18 +0000 2021,1348709337074720800,nunca lo hicimos público por entender que no era necesario mi familia y yo estuvimos con covid19 hace varios meses y nos tratamos con ivermectina eso fue suficiente para recuperarnos respeto opinión de los facultativos pero no puedo mentirme a mi mismo con algo que probé,81949550,República Dominicana,51090,56,DO,"[[[-69.9963185929507, 18.424797835135], [-69.860465239982, 18.424797835135], [-69.860465239982, 18.5467520186245], [-69.9963185929507, 18.5467520186245]]]"
Mon Jan 11 20:13:16 +0000 2021,1348724682229502000,los podcast de sucesosmaxtv ya están aquí junto a stefluzuriaga   ❌la ivermectina aún en fase de estudio para ser efectiva contra el covid19  ❌el asalto al capitolio fue un acto terrorista  spotify 👉httpstcoyhf5kwcbni  apple podcasts 👉 httpstcollwnbpxsk8 httpstcoy5rlhuro0q,180897305,Ecuador,8934,0,EC,"[[[-79.8924939978605, -2.15932300021509], [-79.6485939977296, -2.15932300021509], [-79.6485939977296, -1.86364899861429], [-79.8924939978605, -1.86364899861429]]]"
Mon Jan 11 19:51:47 +0000 2021,1348719275423510500,rcavada dracarmenadames eltorito48 saludpublicard promesecalrd el fármaco ivermectina debe ser usado bajo vigilancia médica así como cualquier medicamento y el fármaco ivermectina es recomendado en la fase inicial del coronavirus bajo vigilancia médica pero además los operativos en estos momentos solo lo puede o  debe hacer ministerio salud,485918054,República Dominicana,3172,0,DO,"[[[-69.9963185929507, 18.424797835135], [-69.860465239982, 18.424797835135], [-69.860465239982, 18.5467520186245], [-69.9963185929507, 18.5467520186245]]]"
Mon Jan 11 20:22:09 +0000 2021,1348726916761714700,siempre a favor de la evidencia nunca casarse con una terapéutica  si sale en un ensayo clínico controlado de unos 5000 px en que la ivermectina o tocilizumab o el caldo de 🐥 vs tratamiento estándar beneficia en supervivencia en ese mismo momento la indico antes no covid19,1048707026908577800,"Querétaro Arteaga, México",23378,36,MX,"[[[-100.197802, 20.2046909], [-99.831768, 20.2046909], [-99.831768, 20.5714581], [-100.197802, 20.5714581]]]"
Mon Jan 11 23:24:40 +0000 2021,1348772847435600000,también se podría decir que  ciro magiña iba a tener un cuadro leve de covid19 debido a que le pusieron una dosis de la vacuna pero debido a que tomó ivermectina y vitaminas terminó hospitalizado en rebagliati  idea de carmen martínez selis ,47850847,"Trujillo, Peru",389,1,PE,"[[[-76.0717169983979, -14.487911014834], [-75.7146898780509, -14.487911014834], [-75.7146898780509, -14.0331870040564], [-76.0717169983979, -14.0331870040564]]]"
Tue Jan 12 02:34:15 +0000 2021,1348820557106700300,julissaces la realidad es que desde marzo a la fecha más del 70  de los médicos recetan y bajo vigilancia médica medican el fármaco ivermectina a los pacientes con coronavirus por ser un potente fármaco retroviral y sin efectos secundarios ahora la otra verdad es que efacta intereses,485918054,República Dominicana,3172,1,DO,"[[[-69.9963185929507, 18.424797835135], [-69.860465239982, 18.424797835135], [-69.860465239982, 18.5467520186245], [-69.9963185929507, 18.5467520186245]]]"
Tue Jan 12 03:06:48 +0000 2021,1348828748234285000,dinomarranzini brinelac la realidad es que el fármaco ivermectina es recetada por los médicos y es una realidad que a sido eficaz para el tratamiento del coronavirus así mismo entonces es un fármaco de menos de 300 pesos osea asequible para todo los ciudadanos,485918054,República Dominicana,3172,0,DO,"[[[-69.9963185929507, 18.424797835135], [-69.860465239982, 18.424797835135], [-69.860465239982, 18.5467520186245], [-69.9963185929507, 18.5467520186245]]]"
Tue Jan 12 06:10:36 +0000 2021,1348875005069815800,🤦‍♂️🤷‍♂️ primero hidroxicloroquina luego dioxido de cloro y ahora ivermectina lo peor es que le quita enfasis a lo que sabemos que funciona distanciamiento mascarillas oxígeno esteroides si hay hipoxemia vacunas covid19 cmpperu cayetanoheredia medicinaupch httpstco21pwsdjeou,924088391557361700,"Birmingham, AL",1007,0,US,"[[[-86.84954, 33.414818], [-86.762633, 33.414818], [-86.762633, 33.488982], [-86.84954, 33.488982]]]"
Tue Jan 12 13:39:24 +0000 2021,1348987949426344000,pero dejó valioso mensaje implícito ivermectina es positiva para combatir covid19 httpstco4nszipdvbm,37130015,Estados Unidos,1802,0,US,"[[[-73.606436, 41.016898], [-73.501758, 41.016898], [-73.501758, 41.179771], [-73.606436, 41.179771]]]"
Tue Jan 12 13:06:09 +0000 2021,1348979580560932900,laencerrona by ocram ⚡ ciro maguiña es desmentido por cmpperu la ivermectina no es parte del tratamiento contra covid19 ⚡ yupanquimariano com de ética investigará a olivares x consumo de marihuana pero no dice nada d dos condenados en congreso httpstcolb4tnxpc3r,230036451,Lima,2616,3,PE,"[[[-77.027995077233, -12.0393559784059], [-76.8954009569297, -12.0393559784059], [-76.8954009569297, -11.8607319928036], [-77.027995077233, -11.8607319928036]]]"
Tue Jan 12 13:34:14 +0000 2021,1348986645916373000,la ivermectina solo sirve para desparasitar animales  en chincha  pisco  ica han tomado hasta una botella y se han enfermado  vean las estadisticas  covid19,234888128,Lima,1524,0,PE,"[[[-77.0788879211353, -12.0884200212654], [-77.0482958420706, -12.0884200212654], [-77.0482958420706, -12.0684349806155], [-77.0788879211353, -12.0684349806155]]]"
Tue Jan 12 13:58:30 +0000 2021,1348992754198732800,xlasdudasno lei mucho tambien a dr razona prestigioso abogado de m d p y  https httpstcokrcrrfx7ey20202021coronavirusla ivermectina httpstcoeyzqx4zjiz,378668753,Necochea,1754,0,AR,"[[[-58.7886683, -38.596955], [-58.666326, -38.596955], [-58.666326, -38.528195], [-58.7886683, -38.528195]]]"
Tue Jan 12 14:40:58 +0000 2021,1349003441377521700,ministro de salud pública plutarco arias informó este martes que el uso de la ivermectina como tratamiento para el coronavirus continúa en evaluación científica a nivel nacional e internacional httpstcofxyddr8mti,827254846591946800,"Santiago de los Caballeros, Re",429,0,DO,"[[[-70.8989067614363, 19.2720012661471], [-70.6051399998934, 19.2720012661471], [-70.6051399998934, 19.6397336559163], [-70.8989067614363, 19.6397336559163]]]"
Tue Jan 12 14:54:01 +0000 2021,1349006724527775700,coronavirus en la argentina advertencias y evidencias sobre el consumo de ivermectina contra el covid19 httpstcor0cqym7aoz,2321317278,,15425,0,AR,"[[[-58.5317922, -34.674453], [-58.353494, -34.674453], [-58.353494, -34.534177], [-58.5317922, -34.534177]]]"
Tue Jan 12 18:53:55 +0000 2021,1349067097452769300,me parece k quieren buscar grandes tajadas con vacunas ivermectina es barata y alcance de todos busnis id busnis httpstco0zf73spdsn,2834282405,,924,0,DO,"[[[-69.8844597596896, 18.4534635404481], [-69.6891040806453, 18.4534635404481], [-69.6891040806453, 18.6012321621121], [-69.8844597596896, 18.6012321621121]]]"
Wed Jan 13 11:10:08 +0000 2021,1349312773952561200,cynthiaviteri6 para desparasitación hay remedios específicos metrodinazol zentel  ivermectina parece un producto inapropiado del que alguien quiere deshacerse  ¿ tiene pruebas de que previene del covid19  nebot está prometiendo hidroxicloroquina,1150601044084310000,"Guayaquil, Ecuador",67,0,EC,"[[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]"
Wed Jan 13 13:31:55 +0000 2021,1349348453567123500,¿es útil la ivermectina en la prevención yo tratamiento del covid19  la respuesta en simple no  httpstcog1reqxhfes,77051397,"-38.015717,-57.537636",4402,5,AR,"[[[-57.645563, -38.1278142], [-57.517298, -38.1278142], [-57.517298, -37.8953605], [-57.645563, -37.8953605]]]"
Wed Jan 13 15:26:16 +0000 2021,1349377231282430000,flor2023 medardito mmmmm en realidad  la procedencia del virus de covid19  se sospecha que es del pangolin y no del murciélago y la ivermectina es un desparasitante  pero no funciona en virus  porque los virus atacan el interior de nuestras células  osea que usan nuestras células,282358346,,354,0,PA,"[[[-83.051445, 7.20386], [-77.13939, 7.20386], [-77.13939, 9.6394858], [-83.051445, 9.6394858]]]"
Wed Jan 13 16:35:24 +0000 2021,1349394626097127400,loriduval el ministro plutarco arias expresó “a pesar de los resultados positivos obtenidos en rd con la ivermectina en pacientes contagiados con el virus la eficacia de este contra el covid19 continúa en evaluación científica a nivel nacional e internacional”,115255806,"Santo Domingo, D.N. ",828,0,DO,"[[[-70.0664877977223, 18.4211178558533], [-69.9509348752812, 18.4211178558533], [-69.9509348752812, 18.5149187704571], [-70.0664877977223, 18.5149187704571]]]"
Wed Jan 13 16:46:52 +0000 2021,1349397512768118800,soy médico general aquí la lista de medicamentos que yo tomaria si me diera  covid19 y neumonia   acetaminofem  fin  si me curo mi aislamiento duraría 10 días y no repetíria ninguna prueba para volver a trabajar  nomasivermectina,1012017889,Medellin,133,2,CO,"[[[-75.7316530015595, 6.16605899574181], [-75.5067729989301, 6.16605899574181], [-75.5067729989301, 6.37570699956419], [-75.7316530015595, 6.37570699956419]]]"
Wed Jan 13 17:57:06 +0000 2021,1349415186411774000,minsaperu la vacuna llegará en el momento más durísimo de la segundaola no es momento de otra estrategía sanitaria y de distribuir no la ivermectina de martinvizcarrac sino oxímetros y medicinas a organizaciones sociales  que se han organizado medio de la pandemia covidー19 httpstcoblezpprj76,1553989603,"Lima, Peru",13438,0,PE,"[[[-77.0723409607035, -11.9754050407312], [-76.986149042013, -11.9754050407312], [-76.986149042013, -11.8886779786017], [-77.0723409607035, -11.8886779786017]]]"
Wed Jan 13 21:57:46 +0000 2021,1349475754514514000,en verdad quieren disminuir el covid19 que sus farmacéuticas traigan suficiente ivermectina y exijan al gobiernito aprobar el registro sanitario del dióxido de cloro y listo documentese fenómeno australia httpstcoxti6jns0el,2155314915,,70,0,PA,"[[[-83.051445, 7.20386], [-77.13939, 7.20386], [-77.13939, 9.6394858], [-83.051445, 9.6394858]]]"
Thu Jan 14 00:12:36 +0000 2021,1349509684139614200,soy médico general aquí la lista de medicamentos que yo mismo tomé cuando me dio covid19   paracetamol   fin  me curé mi aislamiento duró 14 días y no repetí ninguna prueba para volver a salir  nomasivermectina,108119738,Venezuela,234,0,CO,"[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]"
Thu Jan 14 00:51:08 +0000 2021,1349519384251936800,hoy un visitador médico me dió un speech sobre la ivermectina y su uso en covid19  con estudios de respaldo hechos en honduras  rara vez me molesto con ellos pero hoy se me salió la risa y le dije por favor no vengo de arrear pijijes  y pues httpstco7eb6qxdkhq,1268030658741440500," Cobán, Guatemala",550,0,GT,"[[[-92.2273874, 13.72873], [-88.2210552, 13.72873], [-88.2210552, 17.816205], [-92.2273874, 17.816205]]]"
Thu Jan 14 14:36:22 +0000 2021,1349727059417981000,dioxidodecloro ivermectina forsithia  cuántos medicamentos milagro para el covid19,34441995,Winterfell,2583,1,MX,"[[[-100.508629, 20.3617911], [-100.370833, 20.3617911], [-100.370833, 20.5957191], [-100.508629, 20.5957191]]]"
Thu Jan 14 16:47:44 +0000 2021,1349760118074667000,estoy tomando ivermectina como método preventivo para covid y e notado que ya no tengo piojos 🤷🏻‍♂️😁covid19,217939995,"Arizona, USA",49,0,US,"[[[-111.035901, 31.42307], [-110.9122902, 31.42307], [-110.9122902, 31.515576], [-111.035901, 31.515576]]]"
Thu Jan 14 17:38:11 +0000 2021,1349772814438592500,no existen estudios que demuestren la eficacia de la ivermectina contra el coronavirus tampoco nadie ha visto resultados optimos de las famosas vacunas,948535776,"Santa Cruz, Bolivia",4164,1,BO,"[[[-69.6407623, -22.897682], [-57.453894, -22.897682], [-57.453894, -9.669105], [-69.6407623, -9.669105]]]"
Thu Jan 14 19:41:02 +0000 2021,1349803730741432300,durante estos meses de pandemia he entrevistado a varios especialistas sobre el uso de ivermectina esto es lo que más repitieron  1 no hay respaldo científico que demuestre que es un medicamento preventivo contra la covid19 1 httpstcolufyvdevxw,152787803,Peru,2702,0,PE,"[[[-80.7695848815857, -5.22993599633396], [-80.590438078353, -5.22993599633396], [-80.590438078353, -4.93041302740088], [-80.7695848815857, -4.93041302740088]]]"
Thu Jan 14 19:42:31 +0000 2021,1349804103405342700,2 la ivermectina se diluye rápidamente en el cuerpo por lo tanto no puede prevenir que te contagies de covid19  3 se les está suministrando a las personas que ya tienen síntomas pero previa recomendación médica no está bien que se distribuya indiscriminadamente httpstcombefjfyeqa,152787803,Peru,2702,0,PE,"[[[-80.7695848815857, -5.22993599633396], [-80.590438078353, -5.22993599633396], [-80.590438078353, -4.93041302740088], [-80.7695848815857, -4.93041302740088]]]"
Fri Jan 15 00:29:36 +0000 2021,1349876350518235100,también se está utilizando ivermectina al 315 que la usamos en animales httpstcorjxbpofvd5,571694119,Uruguay,16367,0,UY,"[[[-58.491052, -34.9801634], [-53.071505, -34.9801634], [-53.071505, -30.0856928], [-58.491052, -30.0856928]]]"
Fri Jan 15 00:41:39 +0000 2021,1349879384522547200,martinezsanta26 enmariasela más del 70  de los médicos recetan y conocen lo efectiva de la ivermectina para enfrentar el coronavirus pero no es negocio para las farmacéuticas,485918054,República Dominicana,3172,3,DO,"[[[-69.9963185929507, 18.424797835135], [-69.860465239982, 18.424797835135], [-69.860465239982, 18.5467520186245], [-69.9963185929507, 18.5467520186245]]]"
Fri Jan 15 03:02:30 +0000 2021,1349914828903735300,lo que está en la página de la alianza de médicos de primera línea contra el covid19 en usa es de hoy 14 de enero sobre las recomendaciones para el uso de la ivermectina httpstcokykz3prxfg,3260271691,"Santiago, Veraguas - Panamá",1451,1,PA,"[[[-83.051445, 7.20386], [-77.13939, 7.20386], [-77.13939, 9.6394858], [-83.051445, 9.6394858]]]"
Fri Jan 15 11:23:59 +0000 2021,1350041031820124200,pahowho ha publicado una actualización 13012021 del análisis de evidencias para el covid19 en aspectos como prevención resolución de síntomas riesgo de vm y muerte efectos adversos concluyendo que no se puede recomendar ivermectina httpstcopc10skrn4w httpstcol9p70vqrfk,66927380,"Lima, Peru",2079,0,PE,"[[[-77.0566219204176, -12.0705239654619], [-77.0385398432022, -12.0705239654619], [-77.0385398432022, -12.0523020326146], [-77.0566219204176, -12.0523020326146]]]"
Fri Jan 15 11:53:40 +0000 2021,1350048501682593800,muy buen hilo del profesor medina asi que no se automediquen haz lo que digo pero no lo que hago por ahora sigo tomando la ivermectina una vez por semana httpstcobezmxsvks8,310225915,"Montevideo, URUGUAY",2008,0,UY,"[[[-56.430439, -34.937896], [-56.029341, -34.937896], [-56.029341, -34.701599], [-56.430439, -34.701599]]]"
Fri Jan 15 14:24:32 +0000 2021,1350086469898170400,el aislamiento selectivo deberá cumplirlo estrictamente la ivermectina y la azitromicina ayudan pero debe consultar con un médico el jarabe abrilar es bueno para la flema y la tos con los mejores deseos para una pronta recuperación httpstcoqr5cfirtmc,3075890692,"Bogotá, D.C., Colombia",137,0,CO,"[[[-73.3878010031889, 10.907056003372], [-72.6021250023933, 10.907056003372], [-72.6021250023933, 11.5553453870371], [-73.3878010031889, 11.5553453870371]]]"
Fri Jan 15 16:56:35 +0000 2021,1350124732587397000,🚨almomento intendencia municipio lagunillas desplegada en conjunto  con la sundde y policiaregional en operativo conjunto con la finalidad de verificar los precios de de la ivermectina entre otros medicamento para combatir el covid19 ciudadojeda httpstcot31hdpunsi,1131983166,Costa Oriental del Lago,19375,0,VE,"[[[-71.3538208, 10.1781855], [-71.2887573, 10.1781855], [-71.2887573, 10.2315168], [-71.3538208, 10.2315168]]]"
Fri Jan 15 18:11:23 +0000 2021,1350143559689769000,la ivermectina no previene el coronavirus lo que sabemos del medicamento y lo que dicen los científicos httpstcoe0gpj3kbme vía cnnee,302112181,"Cali, Colombia",21726,4,CO,"[[[-76.7846800036655, 3.26913399624167], [-76.5709860039852, 3.26913399624167], [-76.5709860039852, 3.57346299961658], [-76.7846800036655, 3.57346299961658]]]"
Fri Jan 15 20:34:01 +0000 2021,1350179455352909800,bueno mirar este video de lo que ayuda la ivermectina contra el covid19 httpstco6ena5uvucq,132598972,Venezuela,90,0,VE,"[[[-64.063602, 8.385376], [-61.995369, 8.385376], [-61.995369, 10.320079], [-64.063602, 10.320079]]]"
Sat Jan 16 13:30:37 +0000 2021,1350435291304235000,al momento no existe evidencia científica de que la ivermectina tenga alguna efectividad en la prevención y el tratamiento de covid19 su uso puede ser explicado como una expresión de la enorme y bien entendida esperanza de la gente de que funcione  httpstcohtjmcbw3an,161829772,Guayaquil Ecuador Latinoameric,25926,0,EC,"[[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]"
Sat Jan 16 14:03:49 +0000 2021,1350443642805215200,el covid19 y la ivermectina prevista para animales httpstcoq6xfr9cv1h,2477833134,"Guayaquil, Ecuador",283,0,EC,"[[[-80.4676050033072, -3.06371600046572], [-79.7147810026682, -3.06371600046572], [-79.7147810026682, -1.96227400010509], [-80.4676050033072, -1.96227400010509]]]"
Sat Jan 16 17:45:11 +0000 2021,1350499355132895200,a estas alturas luchar contra la tendencia por desparasitarse con ivermectina me parece una lucha perdida destinemos nuestros esfuerzos en convencer a la gente que se vacune   peru vacunacovid19 httpstcolp1qzm6bol,453553519,,1482,3,PE,"[[[-77.08807403988, -12.0805769671078], [-76.9998589200733, -12.0805769671078], [-76.9998589200733, -12.0303590407488], [-77.08807403988, -12.0303590407488]]]"
Sat Jan 16 18:15:13 +0000 2021,1350506913105113000,en colombia a la gente le metieron el cuento de la ivermectina hasta el punto de que compraban la de uso veterinario y hacían sus “remedios” con moringa para que la gente no fuera a las uci’s  hoy si están saturadas porque a más de uno se le ha muerto un familiar httpstcoixenodogiy,2891659851,"Cali, Colombia",606,0,CO,"[[[-76.6073349978781, 3.43958600373312], [-76.0899099989576, 3.43958600373312], [-76.0899099989576, 3.7012710035175], [-76.6073349978781, 3.7012710035175]]]"
Sat Jan 16 20:16:35 +0000 2021,1350537453308944400,vacuna covid19  prevención en riesgo  rechazo a vacunas contra el covid19 pasa de 22 a 48 en cinco meses  encuesta ipsos  antivacunas  ivermectina  lima  el comercio perú httpstcoolzxipsp9l,1546388868,Peru,334,0,PE,"[[[-79.8418501225401, -6.68158002166864], [-79.7543049578047, -6.68158002166864], [-79.7543049578047, -6.57312695719008], [-79.8418501225401, -6.57312695719008]]]"
Sun Jan 17 00:10:32 +0000 2021,1350596330918391800,juan carlos tapia cayendo aún más bajo haciendo el ridículo total al decir que en australia no hay coronavirus gracias a la ivermectina y poniendo en duda a quien le hace ver las cosas como son pena ajena httpstcohpj2nqxpmi,707547527109709800,Panamá,234,1,PA,"[[[-83.051445, 7.20386], [-77.13939, 7.20386], [-77.13939, 9.6394858], [-83.051445, 9.6394858]]]"
Sun Jan 17 13:01:34 +0000 2021,1350790365478051800,comparto hilo docente y respetuoso de un excelente intensivista graduado de la universidad de panamá 🇵🇦 y jefe de uci en clinicamayo dr pablo moreno franco no se recomienda uso de hidroxicloroquina ni ivermectina en ninguna fase de la enfermedad por covid19 alvaroalvaradoc httpstco8uxlvz6vwt,251838048,Panamá ,30698,213,PA,"[[[-83.051445, 7.20386], [-77.13939, 7.20386], [-77.13939, 9.6394858], [-83.051445, 9.6394858]]]"
Sun Jan 17 16:30:38 +0000 2021,1350842978441584600,no está aconsejado automedicarse hay que consultar siempre al prestador de servicios de salud y al médico tratante lo que sabemos sobre la ivermectina y el sarscov2 no justifica su demanda y el desabastecimiento en farmacias de uruguay  httpstcozgui0cq3um,190302035,Uruguay - Montevideo,3809,0,UY,"[[[-56.430439, -34.937896], [-56.029341, -34.937896], [-56.029341, -34.701599], [-56.430439, -34.701599]]]"
Sun Jan 17 16:11:41 +0000 2021,1350838211799605200,yo usé la ivermectina así también mis hermanos y mi mamá que dieron positivo al covid19 y a ningunos les dio ni fiebre ni dolor de  cabeza lo tomamos tres días solamente luego de 21 días dieron negativo fue lo único que usamos httpstcoiy2lg97rby,79086151,"Santiago, Dominican Republic",27552,4,DO,"[[[-70.8989067614363, 19.2720012661471], [-70.6051399998934, 19.2720012661471], [-70.6051399998934, 19.6397336559163], [-70.8989067614363, 19.6397336559163]]]"
Sun Jan 17 18:44:22 +0000 2021,1350876636246368300,nanopty conozco de personal salud desparasitandose tomando magnecio zing vitamina c tomando ivermectina y antigripales batidos verdes creo q tratando d preparar al cuerpo por si llega no pegue tan fuerte ya yo me tome todo eso perdi a mis abuelos no queremos mas perdidascovid19,787698622196510700,Panamá,155,1,PA,"[[[-83.051445, 7.20386], [-77.13939, 7.20386], [-77.13939, 9.6394858], [-83.051445, 9.6394858]]]"
Sun Jan 17 21:13:35 +0000 2021,1350914186260394000,ivermectina el fármaco que personas están utilizando para tratar el covid19  httpstco4ggo6scbxa,167863510,Ciudad de Guatemala ❤️,267,0,GT,"[[[-92.2273874, 13.72873], [-88.2210552, 13.72873], [-88.2210552, 17.816205], [-92.2273874, 17.816205]]]"
Sun Jan 17 22:15:17 +0000 2021,1350929715373236200,anarefue martinvizcarrac mmmm pues no la fda público el 16dic2020 que la ivermectina no está aprobada para el tratamiento del covid19los estudios aún no son concluyentes por lo que se debe seguir investigando,427117821,Worldwide,204,0,PE,"[[[-76.9725190819211, -12.1248099870298], [-76.8834410401595, -12.1248099870298], [-76.8834410401595, -12.059871035035], [-76.9725190819211, -12.059871035035]]]"
Mon Jan 18 02:20:56 +0000 2021,1350991533324042200,la poderosa industria farmacéutica que ha invertido millones en esto de la vacuna procurará opacar cualquier pastilla barata que pueda ser una solución para el tratamiento del covid19 por eso es que nunca verás una posición definitiva sobre la ivermectina,810187132962803700,"Santo Domingo, Dominican Republic",2651,6,DO,"[[[-69.9963185929507, 18.424797835135], [-69.860465239982, 18.424797835135], [-69.860465239982, 18.5467520186245], [-69.9963185929507, 18.5467520186245]]]"
Mon Jan 18 02:41:42 +0000 2021,1350996761503002600,rolanignacio axelkaiser y reitero noticia del día de hoy no hay suficientes datos para decir si la ivermectina ayuda contra el covid19 entonces ellos se equivocan y ud no cientificos vs  httpstcomuf85ayf2l,118720655,Las Condes,252,0,CL,"[[[-70.6086941, -33.4861818], [-70.4291408, -33.4861818], [-70.4291408, -33.364619], [-70.6086941, -33.364619]]]"
